date,px,CF,g,erpb,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21
734069,1079.6,11.2279180375715,0.0084634095,0.00822075185434975,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075,0.01073075
734076,1036.2,11.2279180375715,0.0084634095,0.00882753308208458,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325,0.01056325
734083,1069.3,11.2279180375715,0.0084634095,0.008059028087633,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935,0.0109935
734090,1093.48,11.2279180375715,0.0084634095,0.00793937210174488,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879,0.010879
734097,1091.38,11.2279180375715,0.0084634095,0.00810129680392347,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737,0.010737
734104,1091.49,11.2279180375715,0.0084634095,0.00833775122622377,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995,0.0104995
734111,1105.98,11.2279180375715,0.0084634095,0.00771458831042695,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675,0.01098675
734118,1106.41,11.2279180375715,0.0084634095,0.00744510939719543,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225,0.01125225
734125,1102.47,11.2279180375715,0.0084634095,0.00759018341970393,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375,0.01114375
734132,1126.48,11.2279180375715,0.0084634095,0.00680652560126768,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085,0.0117085
734139,1115.1,11.4421977400222,0.00869946575,0.00747962266181617,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025,0.01157025
734146,1144.98,11.4421977400222,0.00869946575,0.00699226300180027,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875,0.0117875
734153,1136.03,11.4421977400222,0.00869946575,0.00740567873941593,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535,0.0114535
734160,1091.76,11.4421977400222,0.00869946575,0.00794314702369219,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328,0.011328
734167,1073.87,11.4421977400222,0.00869946575,0.00822626459657015,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221,0.011221
734174,1066.19,11.4421977400222,0.00869946575,0.00822818334476856,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965,0.0112965
734181,1075.51,11.4421977400222,0.00869946575,0.00781512572979216,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575,0.01161575
734188,1109.17,11.4421977400222,0.00869946575,0.00734745945688552,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775,0.01175775
734195,1104.49,11.4421977400222,0.00869946575,0.00775780119202863,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915,0.0113915
734202,1138.7,11.4421977400222,0.00869946575,0.00722960645639002,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575,0.01160575
734209,1149.99,11.4421977400222,0.00869946575,0.00717384758581264,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562,0.011562
734216,1159.9,11.4421977400222,0.00869946575,0.00720159834536708,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485,0.0114485
734223,1166.59,11.4421977400222,0.00869946575,0.0067287848251389,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425,0.01186425
734230,1178.1,11.6164674438057,0.00909640275,0.0070314371360511,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015,0.012015
734237,1194.37,11.6164674438057,0.00909640275,0.00706164533622269,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925,0.01184925
734244,1192.13,11.6164674438057,0.00909640275,0.00725308666677653,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625,0.01167625
734251,1217.28,11.6164674438057,0.00909640275,0.00707693021303792,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925,0.01164925
734258,1186.69,11.6164674438057,0.00909640275,0.00768141260110418,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293,0.011293
734265,1110.89,11.6164674438057,0.00909640275,0.00896117456152663,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725,0.01068725
734272,1135.68,11.6164674438057,0.00909640275,0.00857884152695019,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925,0.01083925
734279,1087.69,11.6164674438057,0.00909640275,0.00962574503751464,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775,0.01024775
734286,1089.41,11.6164674438057,0.00909640275,0.00933447977353277,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522,0.010522
734293,1064.88,11.6164674438057,0.00909640275,0.00977959309088986,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475,0.01032475
734300,1091.6,11.6164674438057,0.00909640275,0.00946164259079049,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325,0.01037325
734307,1117.51,11.6164674438057,0.00909640275,0.00922616560465617,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975,0.01035975
734314,1076.77,11.6164674438057,0.00909640275,0.00982654028884942,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625,0.01015625
734321,1022.58,11.3003758939236,0.00928841375,0.0105856563478964,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625,0.00985625
734328,1077.96,11.3003758939236,0.00928841375,0.00977864768331557,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025,0.01009025
734335,1064.88,11.3003758939236,0.00928841375,0.010154108552003,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475,0.00984475
734342,1102.66,11.3003758939236,0.00928841375,0.0095963908515153,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355,0.0100355
734349,1101.6,11.3003758939236,0.00928841375,0.00967159372526945,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025,0.00997025
734356,1121.64,11.3003758939236,0.00928841375,0.00947186214766491,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985,0.009985
734363,1079.25,11.3003758939236,0.00928841375,0.0102217511007129,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345,0.0096345
734370,1071.69,11.3003758939236,0.00928841375,0.0107805495712327,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025,0.00915025
734377,1064.59,11.3003758939236,0.00928841375,0.0107777761343517,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224,0.009224
734384,1104.51,11.3003758939236,0.00928841375,0.0101618160354088,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275,0.00945275
734391,1109.55,11.3003758939236,0.00928841375,0.00989591070665524,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175,0.00967175
734398,1125.59,11.3003758939236,0.00928841375,0.00966292830970366,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825,0.00975825
734405,1148.67,11.3003758939236,0.00928841375,0.00973258266775434,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485,0.009485
734412,1146.24,11.7217025641743,0.00986486975,0.0109052202116992,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675,0.00928675
734419,1165.15,11.7217025641743,0.00986486975,0.0106521147791534,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225,0.00937225
734426,1176.19,11.7217025641743,0.00986486975,0.00998125533457228,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775,0.00994775
734433,1183.08,11.7217025641743,0.00986486975,0.0100471440029821,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325,0.00982325
734440,1183.26,11.7217025641743,0.00986486975,0.00991187194158772,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957,0.009957
734447,1225.85,11.7217025641743,0.00986486975,0.00922330049863815,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298,0.010298
734454,1199.21,11.7217025641743,0.00986486975,0.0090248144829643,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711,0.010711
734461,1199.73,11.7217025641743,0.00986486975,0.00912053611094631,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611,0.010611
734468,1189.4,11.7217025641743,0.00986486975,0.0092939786143165,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325,0.01052325
734475,1224.71,11.7217025641743,0.00986486975,0.00874453901922954,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575,0.01078575
734482,1240.4,11.7217025641743,0.00986486975,0.00833577972518388,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225,0.01107225
734489,1243.91,11.7217025641743,0.00986486975,0.00828935133686566,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175,0.01109175
734496,1256.77,11.7217025641743,0.00986486975,0.00810922573257283,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745,0.0111745
734503,1257.64,12.398037808279,0.0093909165,0.00850642088607258,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525,0.01083525
734510,1271.5,12.398037808279,0.0093909165,0.00802170257636676,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115,0.0112115
734517,1293.24,12.398037808279,0.0093909165,0.00774249891014841,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525,0.01132525
734524,1283.35,12.398037808279,0.0093909165,0.00772982238779393,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125,0.0114125
734531,1276.34,12.398037808279,0.0093909165,0.00787537971207542,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205,0.0113205
734538,1310.87,12.398037808279,0.0093909165,0.00711885438369581,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875,0.01181875
734545,1329.15,12.398037808279,0.0093909165,0.00708730734836196,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719,0.011719
